Nombre,Tipo,Estado,Departamento - Ciudad,Información Adicional,Contratista,Extension de la Obra,Localidades Beneficiadas,Fecha de Inicio,Fecha de Finalización,Plazo de Ejecución (en meses),Avance,Fuente de Financiación
CONSTRUCCION DE PUENTES DE Hº Aº EN VARIOS DEPARTAMENTOS DE LA REGION ORIENTAL - SEGUNDA TANDA DE PUENTES - CAF,Puente de Hormigón Armado,EN CONSTRUCCIÓN,Canindeyú - Corpus Christi,Llamado MOPC 139-2015 LICITACION PUBLICA INTERNACIONAL PARA CONSTRUCCION DE PUENTES DE Hº Aº EN VARIOS DEPARTAMENTOS DE LA REGION ORIENTAL - SEGUNDA TANDA DE PUENTES - CAF,CONSORCIO SANTA LUCIA,,"Corpus Chisthi, F. Caballero Alvarez, Curuguaty, Yasy Cañy","Dom, 11 Junio 2017","Mar, 11 Junio 2019",24,0%,Fondo Local
CONSTRUCCION DE PUENTES DE Hº Aº EN VARIOS DEPARTAMENTOS DE LA REGION ORIENTAL - SEGUNDA TANDA DE PUENTES - CAF,Puente de Hormigón Armado,EN CONSTRUCCIÓN,Canindeyú - Corpus Christi,Llamado MOPC 139-2015 LICITACION PUBLICA INTERNACIONAL PARA CONSTRUCCION DE PUENTES DE Hº Aº EN VARIOS DEPARTAMENTOS DE LA REGION ORIENTAL - SEGUNDA TANDA DE PUENTES - CAF,CONSORCIO SANTA LUCIA,,"Corpus Chisthi, F. Caballero Alvarez, Curuguaty, Yasy Cañy","Dom, 11 Junio 2017","Mar, 11 Junio 2019",24,0%,Fondo Local
CONSTRUCCION DE PUENTES DE Hº Aº EN VARIOS DEPARTAMENTOS DE LA REGION ORIENTAL - SEGUNDA TANDA DE PUENTES - CAF,Puente de Hormigón Armado,EN CONSTRUCCIÓN,Canindeyú - Corpus Christi,Llamado MOPC 139-2015 LICITACION PUBLICA INTERNACIONAL PARA CONSTRUCCION DE PUENTES DE Hº Aº EN VARIOS DEPARTAMENTOS DE LA REGION ORIENTAL - SEGUNDA TANDA DE PUENTES - CAF,CONSORCIO SANTA LUCIA,,"Corpus Chisthi, F. Caballero Alvarez, Curuguaty, Yasy Cañy","Dom, 11 Junio 2017","Mar, 11 Junio 2019",24,0%,Fondo Local
CONSTRUCCION DE PUENTES DE Hº Aº EN VARIOS DEPARTAMENTOS DE LA REGION ORIENTAL - SEGUNDA TANDA DE PUENTES - CAF,Puente de Hormigón Armado,EN CONSTRUCCIÓN,Canindeyú - Corpus Christi,Llamado MOPC 139-2015 LICITACION PUBLICA INTERNACIONAL PARA CONSTRUCCION DE PUENTES DE Hº Aº EN VARIOS DEPARTAMENTOS DE LA REGION ORIENTAL - SEGUNDA TANDA DE PUENTES - CAF,CONSORCIO SANTA LUCIA,,"Corpus Chisthi, F. Caballero Alvarez, Curuguaty, Yasy Cañy","Dom, 11 Junio 2017","Mar, 11 Junio 2019",24,0%,Fondo Local
"PROYECTO DE MEJORAMIENTO DE CAMINOS VECINALES Y PUENTES EN ÀREAS RURALES, MEDIANTE EL USO INTENSIVO DE MANO DE OBRA LOCAL EN LA REGIÒN ORIENTAL",Puente de Hormigón Armado,EN CONSTRUCCIÓN,Caazapá - San Juan Nepomuceno,"Llamado MOPC 139-2015 LICITACION PUBLICA INTERNACIONAL PARA CONSTRUCCION DE PUENTES DE Hº Aº EN VARIOS DEPARTAMENTOS DE LA REGION ORIENTAL - SEGUNDA TANDA DE PUENTES - CAF
LOTE 3",T Y C S.A.,,"San Juan Nepomuceno, Buena Vista, Abaí, Cecilio Báez","Vie, 01 Septiembre 2017","Dom, 01 Septiembre 2019",24,69%,CAF
"PROYECTO DE MEJORAMIENTO DE CAMINOS VECINALES Y PUENTES EN ÀREAS RURALES, MEDIANTE EL USO INTENSIVO DE MANO DE OBRA LOCAL EN LA REGIÒN ORIENTAL",Puente de Hormigón Armado,EN CONSTRUCCIÓN,Caazapá - San Juan Nepomuceno,"Llamado MOPC 139-2015 LICITACION PUBLICA INTERNACIONAL PARA CONSTRUCCION DE PUENTES DE Hº Aº EN VARIOS DEPARTAMENTOS DE LA REGION ORIENTAL - SEGUNDA TANDA DE PUENTES - CAF
LOTE 3",T Y C S.A.,,"San Juan Nepomuceno, Buena Vista, Abaí, Cecilio Báez","Vie, 01 Septiembre 2017","Dom, 01 Septiembre 2019",24,69%,CAF
"PROYECTO DE MEJORAMIENTO DE CAMINOS VECINALES Y PUENTES EN ÀREAS RURALES, MEDIANTE EL USO INTENSIVO DE MANO DE OBRA LOCAL EN LA REGIÒN ORIENTAL",Puente de Hormigón Armado,EN CONSTRUCCIÓN,Caazapá - San Juan Nepomuceno,"Llamado MOPC 139-2015 LICITACION PUBLICA INTERNACIONAL PARA CONSTRUCCION DE PUENTES DE Hº Aº EN VARIOS DEPARTAMENTOS DE LA REGION ORIENTAL - SEGUNDA TANDA DE PUENTES - CAF
LOTE 3",T Y C S.A.,,"San Juan Nepomuceno, Buena Vista, Abaí, Cecilio Báez","Vie, 01 Septiembre 2017","Dom, 01 Septiembre 2019",24,69%,CAF
"PROYECTO DE MEJORAMIENTO DE CAMINOS VECINALES Y PUENTES EN ÀREAS RURALES, MEDIANTE EL USO INTENSIVO DE MANO DE OBRA LOCAL EN LA REGIÒN ORIENTAL",Puente de Hormigón Armado,EN CONSTRUCCIÓN,Caazapá - San Juan Nepomuceno,"Llamado MOPC 139-2015 LICITACION PUBLICA INTERNACIONAL PARA CONSTRUCCION DE PUENTES DE Hº Aº EN VARIOS DEPARTAMENTOS DE LA REGION ORIENTAL - SEGUNDA TANDA DE PUENTES - CAF
LOTE 3",T Y C S.A.,,"San Juan Nepomuceno, Buena Vista, Abaí, Cecilio Báez","Vie, 01 Septiembre 2017","Dom, 01 Septiembre 2019",24,69%,CAF
"PROYECTO DE MEJORAMIENTO DE CAMINOS VECINALES Y PUENTES EN ÀREAS RURALES, MEDIANTE EL USO INTENSIVO DE MANO DE OBRA LOCAL EN LA REGIÒN ORIENTAL",Puente de Hormigón Armado,EN CONSTRUCCIÓN,Caazapá - San Juan Nepomuceno,"Llamado MOPC 139-2015 LICITACION PUBLICA INTERNACIONAL PARA CONSTRUCCION DE PUENTES DE Hº Aº EN VARIOS DEPARTAMENTOS DE LA REGION ORIENTAL - SEGUNDA TANDA DE PUENTES - CAF
LOTE 3",T Y C S.A.,,"San Juan Nepomuceno, Buena Vista, Abaí, Cecilio Báez","Vie, 01 Septiembre 2017","Dom, 01 Septiembre 2019",24,69%,CAF
"PROYECTO DE MEJORAMIENTO DE CAMINOS VECINALES Y PUENTES EN ÀREAS RURALES, MEDIANTE EL USO INTENSIVO DE MANO DE OBRA LOCAL EN LA REGIÒN ORIENTAL",Puente de Hormigón Armado,EN CONSTRUCCIÓN,Caazapá - San Juan Nepomuceno,"Llamado MOPC 139-2015 LICITACION PUBLICA INTERNACIONAL PARA CONSTRUCCION DE PUENTES DE Hº Aº EN VARIOS DEPARTAMENTOS DE LA REGION ORIENTAL - SEGUNDA TANDA DE PUENTES - CAF
LOTE 3",T Y C S.A.,,"San Juan Nepomuceno, Buena Vista, Abaí, Cecilio Báez","Vie, 01 Septiembre 2017","Dom, 01 Septiembre 2019",24,69%,CAF
"PROYECTO DE MEJORAMIENTO DE CAMINOS VECINALES Y PUENTES EN ÀREAS RURALES, MEDIANTE EL USO INTENSIVO DE MANO DE OBRA LOCAL EN LA REGIÒN ORIENTAL",Puente de Hormigón Armado,EN CONSTRUCCIÓN,Caazapá - San Juan Nepomuceno,"Llamado MOPC 139-2015 LICITACION PUBLICA INTERNACIONAL PARA CONSTRUCCION DE PUENTES DE Hº Aº EN VARIOS DEPARTAMENTOS DE LA REGION ORIENTAL - SEGUNDA TANDA DE PUENTES - CAF
LOTE 3",T Y C S.A.,,"San Juan Nepomuceno, Buena Vista, Abaí, Cecilio Báez","Vie, 01 Septiembre 2017","Dom, 01 Septiembre 2019",24,69%,CAF
"PROYECTO DE MEJORAMIENTO DE CAMINOS VECINALES Y PUENTES EN ÀREAS RURALES, MEDIANTE EL USO INTENSIVO DE MANO DE OBRA LOCAL EN LA REGIÒN ORIENTAL",Puente de Hormigón Armado,EN CONSTRUCCIÓN,Caazapá - San Juan Nepomuceno,"Llamado MOPC 139-2015 LICITACION PUBLICA INTERNACIONAL PARA CONSTRUCCION DE PUENTES DE Hº Aº EN VARIOS DEPARTAMENTOS DE LA REGION ORIENTAL - SEGUNDA TANDA DE PUENTES - CAF
LOTE 3",T Y C S.A.,,"San Juan Nepomuceno, Buena Vista, Abaí, Cecilio Báez","Vie, 01 Septiembre 2017","Dom, 01 Septiembre 2019",24,69%,CAF
"PROYECTO DE MEJORAMIENTO DE CAMINOS VECINALES Y PUENTES EN ÀREAS RURALES, MEDIANTE EL USO INTENSIVO DE MANO DE OBRA LOCAL EN LA REGIÒN ORIENTAL",Puente de Hormigón Armado,EN CONSTRUCCIÓN,Caazapá - San Juan Nepomuceno,"Llamado MOPC 139-2015 LICITACION PUBLICA INTERNACIONAL PARA CONSTRUCCION DE PUENTES DE Hº Aº EN VARIOS DEPARTAMENTOS DE LA REGION ORIENTAL - SEGUNDA TANDA DE PUENTES - CAF
LOTE 3",T Y C S.A.,,"San Juan Nepomuceno, Buena Vista, Abaí, Cecilio Báez","Vie, 01 Septiembre 2017","Dom, 01 Septiembre 2019",24,69%,CAF
"PROYECTO DE MEJORAMIENTO DE CAMINOS VECINALES Y PUENTES EN ÀREAS RURALES, MEDIANTE EL USO INTENSIVO DE MANO DE OBRA LOCAL EN LA REGIÒN ORIENTAL",Puente de Hormigón Armado,EN CONSTRUCCIÓN,Caazapá - San Juan Nepomuceno,"Llamado MOPC 139-2015 LICITACION PUBLICA INTERNACIONAL PARA CONSTRUCCION DE PUENTES DE Hº Aº EN VARIOS DEPARTAMENTOS DE LA REGION ORIENTAL - SEGUNDA TANDA DE PUENTES - CAF
LOTE 3",T Y C S.A.,,"San Juan Nepomuceno, Buena Vista, Abaí, Cecilio Báez","Vie, 01 Septiembre 2017","Dom, 01 Septiembre 2019",24,69%,CAF
"PROYECTO DE MEJORAMIENTO DE CAMINOS VECINALES Y PUENTES EN ÀREAS RURALES, MEDIANTE EL USO INTENSIVO DE MANO DE OBRA LOCAL EN LA REGIÒN ORIENTAL",Puente de Hormigón Armado,EN CONSTRUCCIÓN,Caazapá - San Juan Nepomuceno,"Llamado MOPC 139-2015 LICITACION PUBLICA INTERNACIONAL PARA CONSTRUCCION DE PUENTES DE Hº Aº EN VARIOS DEPARTAMENTOS DE LA REGION ORIENTAL - SEGUNDA TANDA DE PUENTES - CAF
LOTE 3",T Y C S.A.,,"San Juan Nepomuceno, Buena Vista, Abaí, Cecilio Báez","Vie, 01 Septiembre 2017","Dom, 01 Septiembre 2019",24,69%,CAF
"PROYECTO DE MEJORAMIENTO DE CAMINOS VECINALES Y PUENTES EN ÀREAS RURALES, MEDIANTE EL USO INTENSIVO DE MANO DE OBRA LOCAL EN LA REGIÒN ORIENTAL",Puente de Hormigón Armado,EN CONSTRUCCIÓN,Caazapá - San Juan Nepomuceno,"Llamado MOPC 139-2015 LICITACION PUBLICA INTERNACIONAL PARA CONSTRUCCION DE PUENTES DE Hº Aº EN VARIOS DEPARTAMENTOS DE LA REGION ORIENTAL - SEGUNDA TANDA DE PUENTES - CAF
LOTE 3",T Y C S.A.,,"San Juan Nepomuceno, Buena Vista, Abaí, Cecilio Báez","Vie, 01 Septiembre 2017","Dom, 01 Septiembre 2019",24,69%,CAF
"PROYECTO DE MEJORAMIENTO DE CAMINOS VECINALES Y PUENTES EN ÀREAS RURALES, MEDIANTE EL USO INTENSIVO DE MANO DE OBRA LOCAL EN LA REGIÒN ORIENTAL",Puente de Hormigón Armado,EN CONSTRUCCIÓN,Caazapá - San Juan Nepomuceno,"Llamado MOPC 139-2015 LICITACION PUBLICA INTERNACIONAL PARA CONSTRUCCION DE PUENTES DE Hº Aº EN VARIOS DEPARTAMENTOS DE LA REGION ORIENTAL - SEGUNDA TANDA DE PUENTES - CAF
LOTE 3",T Y C S.A.,,"San Juan Nepomuceno, Buena Vista, Abaí, Cecilio Báez","Vie, 01 Septiembre 2017","Dom, 01 Septiembre 2019",24,69%,CAF
"PROYECTO DE MEJORAMIENTO DE CAMINOS VECINALES Y PUENTES EN ÀREAS RURALES, MEDIANTE EL USO INTENSIVO DE MANO DE OBRA LOCAL EN LA REGIÒN ORIENTAL",Puente de Hormigón Armado,EN CONSTRUCCIÓN,Caazapá - San Juan Nepomuceno,"Llamado MOPC 139-2015 LICITACION PUBLICA INTERNACIONAL PARA CONSTRUCCION DE PUENTES DE Hº Aº EN VARIOS DEPARTAMENTOS DE LA REGION ORIENTAL - SEGUNDA TANDA DE PUENTES - CAF
LOTE 3",T Y C S.A.,,"San Juan Nepomuceno, Buena Vista, Abaí, Cecilio Báez","Vie, 01 Septiembre 2017","Dom, 01 Septiembre 2019",24,69%,CAF
"PROYECTO DE MEJORAMIENTO DE CAMINOS VECINALES Y PUENTES EN ÀREAS RURALES, MEDIANTE EL USO INTENSIVO DE MANO DE OBRA LOCAL EN LA REGIÒN ORIENTAL",Pavimentación Asfáltica,EN CONSTRUCCIÓN,Caazapá - Caazapá,"Llamado MOPC 139-2015 LICITACION PUBLICA INTERNACIONAL PARA CONSTRUCCION DE PUENTES DE Hº Aº EN VARIOS DEPARTAMENTOS DE LA REGION ORIENTAL - SEGUNDA TANDA DE PUENTES - CAF
LOTE 4",CDD Construcciones,,"Caazapa, 3 de Mayo, San Juan Nepomuceno","Sáb, 01 Julio 2017","Lun, 01 Julio 2019",24,70%,Fondo Local
"PROYECTO DE MEJORAMIENTO DE CAMINOS VECINALES Y PUENTES EN ÀREAS RURALES, MEDIANTE EL USO INTENSIVO DE MANO DE OBRA LOCAL EN LA REGIÒN ORIENTAL",Pavimentación Asfáltica,EN CONSTRUCCIÓN,Caazapá - Caazapá,"Llamado MOPC 139-2015 LICITACION PUBLICA INTERNACIONAL PARA CONSTRUCCION DE PUENTES DE Hº Aº EN VARIOS DEPARTAMENTOS DE LA REGION ORIENTAL - SEGUNDA TANDA DE PUENTES - CAF
LOTE 4",CDD Construcciones,,"Caazapa, 3 de Mayo, San Juan Nepomuceno","Sáb, 01 Julio 2017","Lun, 01 Julio 2019",24,70%,Fondo Local
"PROYECTO DE MEJORAMIENTO DE CAMINOS VECINALES Y PUENTES EN ÀREAS RURALES, MEDIANTE EL USO INTENSIVO DE MANO DE OBRA LOCAL EN LA REGIÒN ORIENTAL",Pavimentación Asfáltica,EN CONSTRUCCIÓN,Caazapá - Caazapá,"Llamado MOPC 139-2015 LICITACION PUBLICA INTERNACIONAL PARA CONSTRUCCION DE PUENTES DE Hº Aº EN VARIOS DEPARTAMENTOS DE LA REGION ORIENTAL - SEGUNDA TANDA DE PUENTES - CAF
LOTE 4",CDD Construcciones,,"Caazapa, 3 de Mayo, San Juan Nepomuceno","Sáb, 01 Julio 2017","Lun, 01 Julio 2019",24,70%,Fondo Local
"PROYECTO DE MEJORAMIENTO DE CAMINOS VECINALES Y PUENTES EN ÀREAS RURALES, MEDIANTE EL USO INTENSIVO DE MANO DE OBRA LOCAL EN LA REGIÒN ORIENTAL",Pavimentación Asfáltica,EN CONSTRUCCIÓN,Caazapá - Caazapá,"Llamado MOPC 139-2015 LICITACION PUBLICA INTERNACIONAL PARA CONSTRUCCION DE PUENTES DE Hº Aº EN VARIOS DEPARTAMENTOS DE LA REGION ORIENTAL - SEGUNDA TANDA DE PUENTES - CAF
LOTE 4",CDD Construcciones,,"Caazapa, 3 de Mayo, San Juan Nepomuceno","Sáb, 01 Julio 2017","Lun, 01 Julio 2019",24,70%,Fondo Local
"PROYECTO DE MEJORAMIENTO DE CAMINOS VECINALES Y PUENTES EN ÀREAS RURALES, MEDIANTE EL USO INTENSIVO DE MANO DE OBRA LOCAL EN LA REGIÒN ORIENTAL",Pavimentación Asfáltica,EN CONSTRUCCIÓN,Caazapá - Caazapá,"Llamado MOPC 139-2015 LICITACION PUBLICA INTERNACIONAL PARA CONSTRUCCION DE PUENTES DE Hº Aº EN VARIOS DEPARTAMENTOS DE LA REGION ORIENTAL - SEGUNDA TANDA DE PUENTES - CAF
LOTE 4",CDD Construcciones,,"Caazapa, 3 de Mayo, San Juan Nepomuceno","Sáb, 01 Julio 2017","Lun, 01 Julio 2019",24,70%,Fondo Local
"PROYECTO DE MEJORAMIENTO DE CAMINOS VECINALES Y PUENTES EN ÀREAS RURALES, MEDIANTE EL USO INTENSIVO DE MANO DE OBRA LOCAL EN LA REGIÒN ORIENTAL",Pavimentación Asfáltica,EN CONSTRUCCIÓN,Caazapá - Caazapá,"Llamado MOPC 139-2015 LICITACION PUBLICA INTERNACIONAL PARA CONSTRUCCION DE PUENTES DE Hº Aº EN VARIOS DEPARTAMENTOS DE LA REGION ORIENTAL - SEGUNDA TANDA DE PUENTES - CAF
LOTE 4",CDD Construcciones,,"Caazapa, 3 de Mayo, San Juan Nepomuceno","Sáb, 01 Julio 2017","Lun, 01 Julio 2019",24,70%,Fondo Local
"PROYECTO DE MEJORAMIENTO DE CAMINOS VECINALES Y PUENTES EN ÀREAS RURALES, MEDIANTE EL USO INTENSIVO DE MANO DE OBRA LOCAL EN LA REGIÒN ORIENTAL",Pavimentación Asfáltica,EN CONSTRUCCIÓN,Caazapá - Caazapá,"Llamado MOPC 139-2015 LICITACION PUBLICA INTERNACIONAL PARA CONSTRUCCION DE PUENTES DE Hº Aº EN VARIOS DEPARTAMENTOS DE LA REGION ORIENTAL - SEGUNDA TANDA DE PUENTES - CAF
LOTE 4",CDD Construcciones,,"Caazapa, 3 de Mayo, San Juan Nepomuceno","Sáb, 01 Julio 2017","Lun, 01 Julio 2019",24,70%,Fondo Local
"PROYECTO DE MEJORAMIENTO DE CAMINOS VECINALES Y PUENTES EN ÀREAS RURALES, MEDIANTE EL USO INTENSIVO DE MANO DE OBRA LOCAL EN LA REGIÒN ORIENTAL",Pavimentación Asfáltica,EN CONSTRUCCIÓN,Caazapá - Caazapá,"Llamado MOPC 139-2015 LICITACION PUBLICA INTERNACIONAL PARA CONSTRUCCION DE PUENTES DE Hº Aº EN VARIOS DEPARTAMENTOS DE LA REGION ORIENTAL - SEGUNDA TANDA DE PUENTES - CAF
LOTE 4",CDD Construcciones,,"Caazapa, 3 de Mayo, San Juan Nepomuceno","Sáb, 01 Julio 2017","Lun, 01 Julio 2019",24,70%,Fondo Local
"PROYECTO DE MEJORAMIENTO DE CAMINOS VECINALES Y PUENTES EN ÀREAS RURALES, MEDIANTE EL USO INTENSIVO DE MANO DE OBRA LOCAL EN LA REGIÒN ORIENTAL",Pavimentación Asfáltica,EN CONSTRUCCIÓN,Caazapá - Caazapá,"Llamado MOPC 139-2015 LICITACION PUBLICA INTERNACIONAL PARA CONSTRUCCION DE PUENTES DE Hº Aº EN VARIOS DEPARTAMENTOS DE LA REGION ORIENTAL - SEGUNDA TANDA DE PUENTES - CAF
LOTE 4",CDD Construcciones,,"Caazapa, 3 de Mayo, San Juan Nepomuceno","Sáb, 01 Julio 2017","Lun, 01 Julio 2019",24,70%,Fondo Local
"PROYECTO DE MEJORAMIENTO DE CAMINOS VECINALES Y PUENTES EN ÀREAS RURALES, MEDIANTE EL USO INTENSIVO DE MANO DE OBRA LOCAL EN LA REGIÒN ORIENTAL",Pavimentación Asfáltica,EN CONSTRUCCIÓN,Caazapá - Caazapá,"Llamado MOPC 139-2015 LICITACION PUBLICA INTERNACIONAL PARA CONSTRUCCION DE PUENTES DE Hº Aº EN VARIOS DEPARTAMENTOS DE LA REGION ORIENTAL - SEGUNDA TANDA DE PUENTES - CAF
LOTE 4",CDD Construcciones,,"Caazapa, 3 de Mayo, San Juan Nepomuceno","Sáb, 01 Julio 2017","Lun, 01 Julio 2019",24,70%,Fondo Local
"PROYECTO DE MEJORAMIENTO DE CAMINOS VECINALES Y PUENTES EN ÀREAS RURALES, MEDIANTE EL USO INTENSIVO DE MANO DE OBRA LOCAL EN LA REGIÒN ORIENTAL",Pavimentación Asfáltica,EN CONSTRUCCIÓN,Caazapá - Caazapá,"Llamado MOPC 139-2015 LICITACION PUBLICA INTERNACIONAL PARA CONSTRUCCION DE PUENTES DE Hº Aº EN VARIOS DEPARTAMENTOS DE LA REGION ORIENTAL - SEGUNDA TANDA DE PUENTES - CAF
LOTE 4",CDD Construcciones,,"Caazapa, 3 de Mayo, San Juan Nepomuceno","Sáb, 01 Julio 2017","Lun, 01 Julio 2019",24,70%,Fondo Local
"PROYECTO DE MEJORAMIENTO DE CAMINOS VECINALES Y PUENTES EN ÀREAS RURALES, MEDIANTE EL USO INTENSIVO DE MANO DE OBRA LOCAL EN LA REGIÒN ORIENTAL",Pavimentación Asfáltica,EN CONSTRUCCIÓN,Caazapá - Caazapá,"Llamado MOPC 139-2015 LICITACION PUBLICA INTERNACIONAL PARA CONSTRUCCION DE PUENTES DE Hº Aº EN VARIOS DEPARTAMENTOS DE LA REGION ORIENTAL - SEGUNDA TANDA DE PUENTES - CAF
LOTE 4",CDD Construcciones,,"Caazapa, 3 de Mayo, San Juan Nepomuceno","Sáb, 01 Julio 2017","Lun, 01 Julio 2019",24,70%,Fondo Local
"PROYECTO DE MEJORAMIENTO DE CAMINOS VECINALES Y PUENTES EN ÀREAS RURALES, MEDIANTE EL USO INTENSIVO DE MANO DE OBRA LOCAL EN LA REGIÒN ORIENTAL",Pavimentación Asfáltica,EN CONSTRUCCIÓN,Caazapá - Caazapá,"Llamado MOPC 139-2015 LICITACION PUBLICA INTERNACIONAL PARA CONSTRUCCION DE PUENTES DE Hº Aº EN VARIOS DEPARTAMENTOS DE LA REGION ORIENTAL - SEGUNDA TANDA DE PUENTES - CAF
LOTE 4",CDD Construcciones,,"Caazapa, 3 de Mayo, San Juan Nepomuceno","Sáb, 01 Julio 2017","Lun, 01 Julio 2019",24,70%,Fondo Local
"PROYECTO DE MEJORAMIENTO DE CAMINOS VECINALES Y PUENTES EN ÀREAS RURALES, MEDIANTE EL USO INTENSIVO DE MANO DE OBRA LOCAL EN LA REGIÒN ORIENTAL",Pavimentación Asfáltica,EN CONSTRUCCIÓN,Caazapá - Caazapá,"Llamado MOPC 139-2015 LICITACION PUBLICA INTERNACIONAL PARA CONSTRUCCION DE PUENTES DE Hº Aº EN VARIOS DEPARTAMENTOS DE LA REGION ORIENTAL - SEGUNDA TANDA DE PUENTES - CAF
LOTE 4",CDD Construcciones,,"Caazapa, 3 de Mayo, San Juan Nepomuceno","Sáb, 01 Julio 2017","Lun, 01 Julio 2019",24,70%,Fondo Local
LPN DE FIRMAS CONS PRA LA REGN DEL CAUCE DEL ARROYO ITAY EN LA ZONA AEROPUERTO INTERNACIONAL SILVIO PETTIROSSI Y CONS. DE LAGUNAS DE ATENUACION DE CRECIDAS EN EL PARQUE GUAZU DE ASUNCION - AD REF. AL PGN 2016,Construcción de lagunas de atenuación,EN CONSTRUCCIÓN,Central - Asunción,"Control del cauce del arroyo Itay en la zona del Aeropuerto Internacional Silvio Pettirossi y construcción de lagunas de atenuación de crecidas en el parque Guazú de Asunción, así mismo se pretende lograr con estas obras un mejoramiento de la calidad de vida de los ciudadanos de los barrios aledaños al cauce del arroyo Itay con la disminución de las áreas de inundaciones.",CONSORCIO CONCIV,,"Limpio, Mariano Roque Alonso, Asunción","Mar, 06 Septiembre 2016","Vie, 13 Julio 2018",22,100%,Fondo Local
LPN DE FIRMAS CONS PRA LA REGN DEL CAUCE DEL ARROYO ITAY EN LA ZONA AEROPUERTO INTERNACIONAL SILVIO PETTIROSSI Y CONS. DE LAGUNAS DE ATENUACION DE CRECIDAS EN EL PARQUE GUAZU DE ASUNCION - AD REF. AL PGN 2016,Construcción de lagunas de atenuación,EN CONSTRUCCIÓN,Central - Asunción,"Control del cauce del arroyo Itay en la zona del Aeropuerto Internacional Silvio Pettirossi y construcción de lagunas de atenuación de crecidas en el parque Guazú de Asunción, así mismo se pretende lograr con estas obras un mejoramiento de la calidad de vida de los ciudadanos de los barrios aledaños al cauce del arroyo Itay con la disminución de las áreas de inundaciones.",CONSORCIO CONCIV,,"Limpio, Mariano Roque Alonso, Asunción","Mar, 06 Septiembre 2016","Vie, 13 Julio 2018",22,100%,Fondo Local
LPN DE FIRMAS CONS PRA LA REGN DEL CAUCE DEL ARROYO ITAY EN LA ZONA AEROPUERTO INTERNACIONAL SILVIO PETTIROSSI Y CONS. DE LAGUNAS DE ATENUACION DE CRECIDAS EN EL PARQUE GUAZU DE ASUNCION - AD REF. AL PGN 2016,Construcción de lagunas de atenuación,EN CONSTRUCCIÓN,Central - Asunción,"Control del cauce del arroyo Itay en la zona del Aeropuerto Internacional Silvio Pettirossi y construcción de lagunas de atenuación de crecidas en el parque Guazú de Asunción, así mismo se pretende lograr con estas obras un mejoramiento de la calidad de vida de los ciudadanos de los barrios aledaños al cauce del arroyo Itay con la disminución de las áreas de inundaciones.",CONSORCIO CONCIV,,"Limpio, Mariano Roque Alonso, Asunción","Mar, 06 Septiembre 2016","Vie, 13 Julio 2018",22,100%,Fondo Local
LPN DE FIRMAS CONS PRA LA REGN DEL CAUCE DEL ARROYO ITAY EN LA ZONA AEROPUERTO INTERNACIONAL SILVIO PETTIROSSI Y CONS. DE LAGUNAS DE ATENUACION DE CRECIDAS EN EL PARQUE GUAZU DE ASUNCION - AD REF. AL PGN 2016,Construcción de lagunas de atenuación,EN CONSTRUCCIÓN,Central - Asunción,"Control del cauce del arroyo Itay en la zona del Aeropuerto Internacional Silvio Pettirossi y construcción de lagunas de atenuación de crecidas en el parque Guazú de Asunción, así mismo se pretende lograr con estas obras un mejoramiento de la calidad de vida de los ciudadanos de los barrios aledaños al cauce del arroyo Itay con la disminución de las áreas de inundaciones.",CONSORCIO CONCIV,,"Limpio, Mariano Roque Alonso, Asunción","Mar, 06 Septiembre 2016","Vie, 13 Julio 2018",22,100%,Fondo Local
LPN DE FIRMAS CONS PRA LA REGN DEL CAUCE DEL ARROYO ITAY EN LA ZONA AEROPUERTO INTERNACIONAL SILVIO PETTIROSSI Y CONS. DE LAGUNAS DE ATENUACION DE CRECIDAS EN EL PARQUE GUAZU DE ASUNCION - AD REF. AL PGN 2016,Construcción de lagunas de atenuación,EN CONSTRUCCIÓN,Central - Asunción,"Control del cauce del arroyo Itay en la zona del Aeropuerto Internacional Silvio Pettirossi y construcción de lagunas de atenuación de crecidas en el parque Guazú de Asunción, así mismo se pretende lograr con estas obras un mejoramiento de la calidad de vida de los ciudadanos de los barrios aledaños al cauce del arroyo Itay con la disminución de las áreas de inundaciones.",CONSORCIO CONCIV,,"Limpio, Mariano Roque Alonso, Asunción","Mar, 06 Septiembre 2016","Vie, 13 Julio 2018",22,100%,Fondo Local
LPN DE FIRMAS CONS PRA LA REGN DEL CAUCE DEL ARROYO ITAY EN LA ZONA AEROPUERTO INTERNACIONAL SILVIO PETTIROSSI Y CONS. DE LAGUNAS DE ATENUACION DE CRECIDAS EN EL PARQUE GUAZU DE ASUNCION - AD REF. AL PGN 2016,Construcción de lagunas de atenuación,EN CONSTRUCCIÓN,Central - Asunción,"Control del cauce del arroyo Itay en la zona del Aeropuerto Internacional Silvio Pettirossi y construcción de lagunas de atenuación de crecidas en el parque Guazú de Asunción, así mismo se pretende lograr con estas obras un mejoramiento de la calidad de vida de los ciudadanos de los barrios aledaños al cauce del arroyo Itay con la disminución de las áreas de inundaciones.",CONSORCIO CONCIV,,"Limpio, Mariano Roque Alonso, Asunción","Mar, 06 Septiembre 2016","Vie, 13 Julio 2018",22,100%,Fondo Local
